"MTL_Diss_Area_LatLong.FID","MTL_Diss_Area_LatLong.DAUID","MTL_Diss_Area_LatLong.PRUID","MTL_Diss_Area_LatLong.CDUID","MTL_Diss_Area_LatLong.CSDUID","MTL_Diss_Area_LatLong.CSDTYPE","MTL_Diss_Area_LatLong.ERUID","MTL_Diss_Area_LatLong.SACCODE","MTL_Diss_Area_LatLong.SACTYPE","MTL_Diss_Area_LatLong.CMAUID","MTL_Diss_Area_LatLong.CMAPUID","MTL_Diss_Area_LatLong.CMATYPE","MTL_Diss_Area_LatLong.CTUID","MTL_Diss_Area_LatLong.CTNAME","MTL_Diss_Area_LatLong.ADAUID","MTL_Diss_Area_LatLong.Shape_Leng","MTL_Diss_Area_LatLong.Shape_Area","MTL_Diss_Area_LatLong.DAUID_INT","Incomev2.csv.GEO_UID","Incomev2.csv.Med_Total_Inc","Incomev2.csv.Med_AftTax_Inc","Incomev2.csv.Med_Household_Inc","id","Geometry"
"1492","24660917","24","2466","2466023","V","2440","462","1","462","24462","B","4620326.02","0326.02","24660229","0.0371606700963","5.54666313473E-05","24660917","24660917","27648","25888","49152","1492","POLYGON ((-73.64025334499996 45.43436763400007, -73.64164475099994 45.43563928100008, -73.64102288099997 45.43624245500007, -73.64107609499996 45.436386921000064, -73.64155462999997 45.43683011600007, -73.64198263099996 45.43720818800006, -73.64243970199993 45.43763211600003, -73.64264824399999 45.43782928100006, -73.64321109299993 45.438329545000045, -73.64341745699994 45.43851284700003, -73.64344189399998 45.438534280000056, -73.64380481599994 45.43885111900005, -73.64399838299994 45.43900991000004, -73.64488716199997 45.43973881800008, -73.64514754999993 45.43996839700003, -73.64565548799999 45.440552696000054, -73.64581830699996 45.44077344300007, -73.64584908699999 45.44081192400006, -73.64608397099994 45.44071957800003, -73.64620674099996 45.44067130900004, -73.64634323199994 45.440618949000054, -73.64679853299998 45.440432358000066, -73.64882833799999 45.43935968000005, -73.64979394699998 45.43881927700005, -73.64994222999997 45.43881335800006, -73.65003229799999 45.43875114600007, -73.65002542799994 45.43868554300008, -73.65003137799994 45.43850201600003, -73.65003220699998 45.438446258000056, -73.65001213299996 45.438307644000076, -73.64998999999995 45.43815181600007, -73.64995723399994 45.43792138300006, -73.64993135299994 45.43774010000004, -73.64990907699996 45.43756713800008, -73.64988643599997 45.437367444000074, -73.64987630999997 45.43721661300003, -73.64987766999997 45.43712338000006, -73.64988383199994 45.43696560600006, -73.64989347099998 45.436882694000076, -73.64995112199995 45.43658596800003, -73.64999558799997 45.43620505500007, -73.65002316599998 45.435982280000076, -73.65008358099993 45.43550005000003, -73.65017955499997 45.43473150900007, -73.65025468999994 45.43410724700004, -73.65027581699997 45.43393457800005, -73.65032052899994 45.433569110000064, -73.65034023199996 45.43340979200008, -73.65036503099998 45.433189267000046, -73.65038814099995 45.43301373700007, -73.65041409799994 45.43278775200008, -73.65042507199996 45.432679148000034, -73.65043200599996 45.43253315100003, -73.65042088699994 45.43239088000007, -73.65039945199999 45.43223195500008, -73.65037685399994 45.43212232800005, -73.65035255499998 45.43203093000005, -73.65032750199998 45.43195352300006, -73.65029555299998 45.43186455000006, -73.65023087599997 45.43171661200006, -73.65008579299996 45.43146094400004, -73.64995379499999 45.43124739400008, -73.64979205599997 45.43121053200008, -73.64726813199997 45.430651434000026, -73.64617047099995 45.43307794300006, -73.64605590299993 45.433315855000046, -73.64584511199996 45.43375320100006, -73.64554183899997 45.43447923200006, -73.64523012499996 45.43518419500003, -73.64140507999997 45.43430769100007, -73.64115428799994 45.43414604800006, -73.64097007199996 45.43396632900004, -73.64091958799997 45.43371896100007, -73.64102860699995 45.433478078000064, -73.63982034499998 45.43318494300007, -73.64007544699996 45.43338042700003, -73.63993202299997 45.43390979800006, -73.63998577799998 45.43403951600004, -73.64025334499996 45.43436763400007))"
"1493","24660918","24","2466","2466023","V","2440","462","1","462","24462","B","4620326.02","0326.02","24660229","0.0119055105739","6.7643632666E-06","24660918","24660918","28096","25664","46933","1493","POLYGON ((-73.64102860699995 45.433478078000064, -73.64091958799997 45.43371896100007, -73.64097007199996 45.43396632900004, -73.64115428799994 45.43414604800006, -73.64140507999997 45.43430769100007, -73.64523012499996 45.43518419500003, -73.64554183899997 45.43447923200006, -73.64584511199996 45.43375320100006, -73.64132986499999 45.43280505600006, -73.64102860699995 45.433478078000064))"
"1494","24660919","24","2466","2466023","V","2440","462","1","462","24462","B","4620326.02","0326.02","24660229","0.0164340326483","1.59784653722E-05","24660919","24660919","33835","29547","49856","1494","POLYGON ((-73.64144525799998 45.432112035000046, -73.64162069999998 45.43216131100007, -73.64132986499999 45.43280505600006, -73.64584511199996 45.43375320100006, -73.64605590299993 45.433315855000046, -73.64617047099995 45.43307794300006, -73.64726813199997 45.430651434000026, -73.64566963799996 45.430298004000065, -73.64550144399993 45.43025776200005, -73.64531654699994 45.43025404100007, -73.64522477199995 45.43019026800005, -73.64370924499997 45.42984160100008, -73.64263234699996 45.42962248600003, -73.64144525799998 45.432112035000046))"
"1495","24660920","24","2466","2466023","V","2440","462","1","462","24462","B","4620326.02","0326.02","24660229","0.0243683493528","2.02921578447E-05","24660920","24660920","22080","21920","35968","1495","POLYGON ((-73.64566963799996 45.430298004000065, -73.64726813199997 45.430651434000026, -73.64979205599997 45.43121053200008, -73.64995379499999 45.43124739400008, -73.64968594999993 45.43081400600005, -73.64954012399994 45.43057016500006, -73.64947622199998 45.43045659300003, -73.64939419999996 45.430279245000065, -73.64932416999994 45.43007466300003, -73.64928593799993 45.42991307300008, -73.64925905999996 45.42976278400005, -73.64924935299996 45.429483350000055, -73.64925988999994 45.429368270000055, -73.64928579599996 45.429165900000044, -73.64934869199993 45.42894723500007, -73.64942763399995 45.42873886600006, -73.64950571799994 45.42855486600007, -73.64960891099997 45.42831172500007, -73.64839660599995 45.42813485800008, -73.64367009899996 45.427416823000044, -73.64296933999998 45.427664089000075, -73.64242495099995 45.42785421000008, -73.64068560799996 45.42849063600005, -73.64015596199994 45.42869473400003, -73.63961695899997 45.428896810000026, -73.63948339999996 45.42894329300003, -73.64003414899997 45.429067330000066, -73.64014930899998 45.42905881100006, -73.64051047399994 45.42913918100004, -73.64155536199996 45.42936731000003, -73.64263234699996 45.42962248600003, -73.64370924499997 45.42984160100008, -73.64522477199995 45.43019026800005, -73.64531654699994 45.43025404100007, -73.64550144399993 45.43025776200005, -73.64566963799996 45.430298004000065))"
"1496","24660921","24","2466","2466023","V","2440","462","1","462","24462","B","4620328.00","0328.00","24660229","0.0196825257979","1.57379657446E-05","24660921","24660921","18496","18272","29824","1496","POLYGON ((-73.65008579299996 45.43146094400004, -73.65023087599997 45.43171661200006, -73.65029555299998 45.43186455000006, -73.65032750199998 45.43195352300006, -73.65035255499998 45.43203093000005, -73.65037685399994 45.43212232800005, -73.65039945199999 45.43223195500008, -73.65042088699994 45.43239088000007, -73.65043200599996 45.43253315100003, -73.65042507199996 45.432679148000034, -73.65041409799994 45.43278775200008, -73.65038814099995 45.43301373700007, -73.65036503099998 45.433189267000046, -73.65034023199996 45.43340979200008, -73.65032052899994 45.433569110000064, -73.65027581699997 45.43393457800005, -73.65038705099994 45.43396117800006, -73.65089869299999 45.43408359600005, -73.65103616699997 45.43375105900003, -73.65126433999995 45.43321976500005, -73.65151543099995 45.43271101300007, -73.65197088699995 45.43170705400007, -73.65443815399993 45.43227064400003, -73.65455007599996 45.43200505100003, -73.65435380899999 45.43032259200004, -73.65417303499999 45.43009334700008, -73.65283199299995 45.42983422700007, -73.65317464899994 45.42905084900008, -73.65188338999997 45.42886941100005, -73.65062612399998 45.42871236900004, -73.64962197599993 45.428571214000044, -73.64950571799994 45.42855486600007, -73.64942763399995 45.42873886600006, -73.64934869199993 45.42894723500007, -73.64928579599996 45.429165900000044, -73.64925988999994 45.429368270000055, -73.64924935299996 45.429483350000055, -73.64925905999996 45.42976278400005, -73.64928593799993 45.42991307300008, -73.64932416999994 45.43007466300003, -73.64939419999996 45.430279245000065, -73.64947622199998 45.43045659300003, -73.64954012399994 45.43057016500006, -73.64968594999993 45.43081400600005, -73.64995379499999 45.43124739400008, -73.65008579299996 45.43146094400004))"
"1497","24660922","24","2466","2466023","V","2440","462","1","462","24462","B","4620328.00","0328.00","24660229","0.0115753272081","8.50593199084E-06","24660922","24660922","19307","19232","36523","1497","POLYGON ((-73.65151543099995 45.43271101300007, -73.65126433999995 45.43321976500005, -73.65103616699997 45.43375105900003, -73.65089869299999 45.43408359600005, -73.65252071499998 45.43446886000004, -73.65346343199997 45.434818532000065, -73.65426925199995 45.43430008200005, -73.65453778899996 45.434079250000025, -73.65473879699994 45.43380905400005, -73.65480534999995 45.43361099100008, -73.65511864199993 45.43244131500006, -73.65443815399993 45.43227064400003, -73.65197088699995 45.43170705400007, -73.65151543099995 45.43271101300007))"
"1498","24660923","24","2466","2466023","V","2440","462","1","462","24462","B","4620328.00","0328.00","24660229","0.0410727172958","2.66507581279E-05","24660923","24660923","20672","20053","37376","1498","POLYGON ((-73.65017955499997 45.43473150900007, -73.65008358099993 45.43550005000003, -73.65002316599998 45.435982280000076, -73.64999558799997 45.43620505500007, -73.64995112199995 45.43658596800003, -73.64989347099998 45.436882694000076, -73.64988383199994 45.43696560600006, -73.64987766999997 45.43712338000006, -73.64987630999997 45.43721661300003, -73.64988643599997 45.437367444000074, -73.64990907699996 45.43756713800008, -73.64993135299994 45.43774010000004, -73.64995723399994 45.43792138300006, -73.64998999999995 45.43815181600007, -73.65001213299996 45.438307644000076, -73.65003220699998 45.438446258000056, -73.65009420299998 45.43866614900003, -73.65010026799996 45.43870419800004, -73.65021156599994 45.43862732100007, -73.65027163099995 45.43858583300005, -73.65044028599993 45.43846933700007, -73.65141432799999 45.43790866200004, -73.65197163799996 45.437617068000066, -73.65293342299998 45.43721207700003, -73.65557831699994 45.43609830500003, -73.65592476799998 45.435936696000056, -73.65591783999997 45.43553486700006, -73.65590978399996 45.43505727400003, -73.65586807499994 45.432579608000026, -73.65594968799996 45.42914208500008, -73.65597019399996 45.42889025000005, -73.65602761499997 45.428186046000064, -73.65592544999998 45.42827674600005, -73.65585576099994 45.42833862700007, -73.65577062899996 45.42841422400005, -73.65564578999994 45.42852508500005, -73.65555053899999 45.42860964300007, -73.65548060899994 45.42867173800005, -73.65516964299997 45.428873287000044, -73.65454578699996 45.429009972000074, -73.65398253199999 45.429024033000076, -73.65316939399997 45.42886630300006, -73.65292742599996 45.42882743300004, -73.65193699499997 45.42865132900005, -73.64972336599999 45.42832843900004, -73.64962197599993 45.428571214000044, -73.65062612399998 45.42871236900004, -73.65188338999997 45.42886941100005, -73.65317464899994 45.42905084900008, -73.65283199299995 45.42983422700007, -73.65417303499999 45.43009334700008, -73.65435380899999 45.43032259200004, -73.65455007599996 45.43200505100003, -73.65443815399993 45.43227064400003, -73.65511864199993 45.43244131500006, -73.65480534999995 45.43361099100008, -73.65473879699994 45.43380905400005, -73.65453778899996 45.434079250000025, -73.65426925199995 45.43430008200005, -73.65346343199997 45.434818532000065, -73.65252071499998 45.43446886000004, -73.65089869299999 45.43408359600005, -73.65038705099994 45.43396117800006, -73.65027581699997 45.43393457800005, -73.65025468999994 45.43410724700004, -73.65017955499997 45.43473150900007))"
"1499","24660924","24","2466","2466023","V","2440","462","1","462","24462","B","4620329.00","0329.00","24660235","0.0268472861258","1.77203798985E-05","24660924","24660924","34637","29653","51136","1499","POLYGON ((-73.65586807499994 45.432579608000026, -73.65590978399996 45.43505727400003, -73.65591783999997 45.43553486700006, -73.65613482599997 45.435462865000034, -73.65691262699994 45.43478685300005, -73.65678020599995 45.43464388600006, -73.65649644799998 45.43433748100006, -73.65650865299995 45.433581633000074, -73.65653371099995 45.43353739300005, -73.65665102399998 45.43332952900005, -73.65666035899994 45.43315299400007, -73.65665334499994 45.43287058800007, -73.65656360099996 45.43274229800005, -73.65652515799997 45.432661565000046, -73.65652490299993 45.43257404600007, -73.65662046999995 45.43253312500008, -73.65687859199994 45.43251296200003, -73.65719238299994 45.432523366000055, -73.65734735399997 45.43253249700007, -73.65752117199997 45.43258594100007, -73.65856507699993 45.43255301200003, -73.65860301899994 45.43197250500003, -73.65853188499995 45.42965547400007, -73.65850415999995 45.42732941100007, -73.65751216899997 45.427330794000056, -73.65747198499997 45.424923697000054, -73.65770616399993 45.42443746200007, -73.65757311699997 45.42430341900007, -73.65742939299997 45.42422952600003, -73.65736570399997 45.424415055000054, -73.65669151399999 45.42603432400006, -73.65666085599997 45.42610801600006, -73.65636238299999 45.42683360800004, -73.65622607099994 45.42734182700008, -73.65603986599996 45.428035985000065, -73.65602761499997 45.428186046000064, -73.65597019399996 45.42889025000005, -73.65594968799996 45.42914208500008, -73.65586807499994 45.432579608000026))"
"1500","24660925","24","2466","2466023","V","2440","462","1","462","24462","B","4620329.00","0329.00","24660235","0.007792560007","3.74362046217E-06","24660925","24660925","24064","23168","38229","1500","POLYGON ((-73.65719238299994 45.432523366000055, -73.65687859199994 45.43251296200003, -73.65662046999995 45.43253312500008, -73.65652490299993 45.43257404600007, -73.65652515799997 45.432661565000046, -73.65656360099996 45.43274229800005, -73.65665334499994 45.43287058800007, -73.65666035899994 45.43315299400007, -73.65665102399998 45.43332952900005, -73.65653371099995 45.43353739300005, -73.65650865299995 45.433581633000074, -73.65649644799998 45.43433748100006, -73.65678020599995 45.43464388600006, -73.65691262699994 45.43478685300005, -73.65712613299996 45.43465717300006, -73.65856918499998 45.43400176600005, -73.65856814099999 45.433648652000045, -73.65856605399995 45.43290117500004, -73.65856507699993 45.43255301200003, -73.65752117199997 45.43258594100007, -73.65734735399997 45.43253249700007, -73.65719238299994 45.432523366000055))"
"1501","24660174","24","2466","2466023","V","2440","462","1","462","24462","B","4620591.01","0591.01","24660026","0.0162849763631","7.42065374991E-06","24660174","24660174","31040","27989","57088","1501","POLYGON ((-73.53767922199995 45.605263258000036, -73.53921328599995 45.60594209300007, -73.54126189399994 45.60679600200007, -73.54155020499996 45.60648323800007, -73.54038952099995 45.60598268000007, -73.54045118099998 45.60590575900005, -73.54094361199998 45.60533061800004, -73.54004509499998 45.60492153100006, -73.53904060799994 45.604466338000066, -73.53881323299998 45.60430103500005, -73.53868447099995 45.60408962300005, -73.53864730899994 45.60397665700003, -73.53864188899996 45.603833191000035, -73.53867880499996 45.60369155500007, -73.53878706099994 45.60352274200005, -73.53904688499995 45.60323339900003, -73.53817071199995 45.602868708000074, -73.53804071999997 45.602815631000055, -73.53724700299995 45.60249509200003, -73.53717599399994 45.60258906700005, -73.53694978099998 45.60248898400005, -73.53663017899999 45.60299340000006, -73.53666091599996 45.603136902000074, -73.53648851499997 45.60347389900005, -73.53699347199995 45.60361567500007, -73.53699128599999 45.604088647000026, -73.53728352399997 45.60463260500006, -73.53787297099996 45.604713514000025, -73.53767922199995 45.605263258000036))"
